Date,Pattern,Signal
2020-06-01,CDLHIKKAKE,100
2020-06-02,CDLMATCHINGLOW,100
2020-06-03,CDLSHORTLINE,-100
2020-06-04,CDLSHORTLINE,100
2020-06-05,CDLHIKKAKE,-100
2020-06-08,CDLSHORTLINE,-100
2020-06-09,CDLHIKKAKE,-100
2020-06-09,CDLMATCHINGLOW,100
2020-06-10,CDLSHORTLINE,-100
2020-06-11,CDLHIKKAKE,-200
2020-06-12,CDLHAMMER,100
2020-06-15,CDLSHORTLINE,100
2020-06-16,CDLLONGLINE,100
2020-06-18,CDLBELTHOLD,-100
2020-06-19,CDLHARAMICROSS,100
2020-06-19,CDLHOMINGPIGEON,100
2020-06-19,CDLHIGHWAVE,-100
2020-06-19,CDLHARAMI,100
2020-06-19,CDLRICKSHAWMAN,100
2020-06-19,CDLSPINNINGTOP,-100
2020-06-19,CDLDOJI,100
2020-06-19,CDLLONGLEGGEDDOJI,100
2020-06-22,CDLSPINNINGTOP,100
2020-06-22,CDLHIGHWAVE,100
2020-06-22,CDLRICKSHAWMAN,100
2020-06-22,CDLLONGLEGGEDDOJI,100
2020-06-22,CDLDOJI,100
2020-06-24,CDLBELTHOLD,-100
2020-06-24,CDLLONGLINE,-100
2020-06-30,CDLHANGINGMAN,-100
2020-06-30,CDLHIKKAKE,100
2020-07-01,CDLSHORTLINE,-100
2020-07-02,CDLSHORTLINE,-100
2020-07-03,CDLMATCHINGLOW,100
2020-07-06,CDLSHORTLINE,-100
2020-07-07,CDLLONGLINE,-100
2020-07-07,CDLHIKKAKE,100
2020-07-07,CDLBELTHOLD,-100
2020-07-08,CDLDOJI,100
2020-07-08,CDLTAKURI,100
2020-07-08,CDLDRAGONFLYDOJI,100
2020-07-08,CDLHANGINGMAN,-100
2020-07-08,CDLLONGLEGGEDDOJI,100
2020-07-09,CDLHIKKAKE,200
2020-07-10,CDLBELTHOLD,-100
2020-07-13,CDLHARAMICROSS,100
2020-07-13,CDLLONGLEGGEDDOJI,100
2020-07-13,CDLHARAMI,100
2020-07-13,CDLHOMINGPIGEON,100
2020-07-13,CDLDOJI,100
2020-07-13,CDLTAKURI,100
2020-07-13,CDLDRAGONFLYDOJI,100
2020-07-14,CDLHIKKAKE,-100
2020-07-15,CDLSPINNINGTOP,-100
2020-07-15,CDLHIKKAKE,-200
2020-07-16,CDLLONGLINE,-100
2020-07-16,CDLBELTHOLD,-100
2020-07-17,CDLSPINNINGTOP,-100
2020-07-20,CDLBELTHOLD,-100
2020-07-22,CDLHOMINGPIGEON,100
